source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,B02045,Procedimento ex art. 25 bis R.D. 1404/1934 (Minori che esercitano la prostituzione o vittime di reati a carattere sessuale),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,penal,GP_TERM_98BAA1B75AD8,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B02046,Prosieguo amministrativo ex art. 29 R.D. 1404/1934,Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,admin,GP_TERM_C5382A0FFA76,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B02046,Prosieguo amministrativo ex art. 29 R.D. 1404/1934,Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,admin,GP_TERM_DE6C689CAC3C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B02047,Affidamento ai servizi sociali del minore straniero non accompagnato che ha raggiunto la maggiore età (art. 13 L. 47/2017),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_04232F26EF84,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B02047,Affidamento ai servizi sociali del minore straniero non accompagnato che ha raggiunto la maggiore età (art. 13 L. 47/2017),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_31B729DF7B5E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B02047,Affidamento ai servizi sociali del minore straniero non accompagnato che ha raggiunto la maggiore età (art. 13 L. 47/2017),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_B730C45FBD97,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03001,Procedimenti per la dichiarazione di adottabilità minori con genitore noto (artt. 8 e seg. L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_10D991CBE7F4,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03001,Procedimenti per la dichiarazione di adottabilità minori con genitore noto (artt. 8 e seg. L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_306A81446999,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03001,Procedimenti per la dichiarazione di adottabilità minori con genitore noto (artt. 8 e seg. L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_B9FE3FF36D82,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03002,Procedimenti per la dichiarazione di adottabilità minori con genitore ignoto (art. 11 co. 2 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_003DD63B43D3,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03002,Procedimenti per la dichiarazione di adottabilità minori con genitore ignoto (art. 11 co. 2 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_DEEB4D548497,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03002,Procedimenti per la dichiarazione di adottabilità minori con genitore ignoto (art. 11 co. 2 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_F2423D312CB2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03003,Revoca dello stato di adottabilità (Art. 21 L. 184/1983),Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_E6B92B49853D,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03003,Revoca dello stato di adottabilità (Art. 21 L. 184/1983),Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_A495CCAB92A2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03004,Sospensione procedimento di adottabilità per minore non riconoscibile per difetto di età (art. 11 co. 3 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_2D325D5C08B5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03004,Sospensione procedimento di adottabilità per minore non riconoscibile per difetto di età (art. 11 co. 3 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_BEB635F50CA7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B03004,Sospensione procedimento di adottabilità per minore non riconoscibile per difetto di età (art. 11 co. 3 L. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_9906649D701A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04001,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - minore orfano),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_AA6991CE2754,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04001,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - minore orfano),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_2089457BF93B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04001,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - minore orfano),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_60F94C453275,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04002,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio dell'altro coniuge),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_94A5FE6C61CD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04002,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio dell'altro coniuge),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_1267A644D3DD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04002,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio dell'altro coniuge),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_E64DC0E97463,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04003,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_269B8B67FB09,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04003,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_1A5D16413E2A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04003,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_1DB67B12A1E2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04004,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilità affidamento preadottivo),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_00004A7CAAC1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04004,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilità affidamento preadottivo),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_8CF9EE7285E1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04004,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilità affidamento preadottivo),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_72D83BA60E18,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04005,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_BF921F5C8DB5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04005,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_3F658D1CFD90,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04005,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_51FB65825EB3,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04006,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_584E4985C598,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04006,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_4B8D8F2BF4EE,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04006,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_879099A26B80,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04007,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_F52556CE179B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04007,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_644D8ECB8745,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04007,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_BE326918FDA1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04008,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_D516B03FF1A9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04008,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_038C0672BE2B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04008,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_8D6B94B1F6FD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04009,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_EF7DBB33781F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04009,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_C176BB21AF16,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04009,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini fissati dal giudice o dalla cancelleria nel provvedimento di trattazione,,,,"Dalla comunicazione, notificazione o conoscenza legale del provvedimento",termine di fase,c.p.c. art. 155 e disposizioni del rito applicabile,Deve essere letto dal provvedimento concreto e non dedotto solo dal codice oggetto.,manual_review,False,forward,civil,GP_TERM_6FD59BCF1E9F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04010,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all¿estero),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini assegnati nel decreto di fissazione udienza,,,,Dalla comunicazione o notificazione del decreto,termine di rito famiglia,c.p.c. artt. 473-bis ss.,Nel rito famiglia i termini dipendono dal provvedimento e dalla fase: leggere sempre il decreto.,manual_review,False,forward,civil,GP_TERM_84B0A6BBD088,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,B04010,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all¿estero),Catalogo PST ufficiale,,"Procedimenti in materia di persone, minorenni e famiglie",notifica,"Presidio preliminare di prescrizione, decadenza e condizioni di procedibilità",,,,Dall'evento sostanziale indicato nel fascicolo o dalla comunicazione/notifica rilevante,presidio preliminare,c.c. artt. 2934 ss. e 2964 ss.; rito speciale applicabile,"Non è una scadenza automatica unica: Lex e Guida devono chiedere evento, data, materia e rito prima di calcolare.",manual_review,False,forward,civil,GP_TERM_4FB83631866D,Richiede verifica professionale prima di calcolo automatico.
