source,codice,denominazione,categoria,sottocategoria,rito,fase_processuale,termine,giorni,mesi,anni,decorrenza,natura,norma,criticita,classificazione_import,calcolabile_automaticamente,direction,matter_type,term_rule_code,nota_import
pct\data\legal_knowledge_base.full.json,453999,Altre materie soggette al procedimento camerale ex artt. 28 e segg. D.l.vo n. 5/2003,Catalogo PST ufficiale,,Rito da verificare sul codice oggetto e sul registro di destinazione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_C80F555F6EAA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,454001,Ricorso al giudice del Registro ex art. 2190 e 2191 c.c.,Volontaria giurisdizione,Giudice del Registro delle Imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_A6A23BD10892,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,454002,Ricorso al giudice del Registro ex art. 2189 c.c.,Volontaria giurisdizione,Giudice del Registro delle Imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_47D1E6166720,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,455001,Nomina di liquidatore (artt. 2309 c.c.; art. 2315 c.c.),Volontaria giurisdizione,Società di persone,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_7CE3A8F0DBDD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,455999,Altre materie soggette al procedimento camerale – società di persone,Volontaria giurisdizione,Società di persone,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_ACF6D3E8E4C2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471400,Procedure Concorsuali,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_ECE136B33FB6,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471402,Istanza per estensione di fallimento (art. 147 del R.D. n. 267/1942,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_36F2CC75BA31,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471403,Accertamento dello stato di insolvenza nella Liquidazione coatta amministrativa o nella Amministrazione straordinaria e relativo reclamo,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_E09CF3D7BCB3,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471404,ESDEBITAZIONE DEL DEBITORE INCAPIENTE (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_FA9567F90957,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471405,LIQUIDAZIONE COATTA AMMINISTRATIVA (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_83747A80EE77,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471410,Istanza di ammissione alla procedura di Amministrazione controllata e relativo reclamo (artt. 187 del R.D. n. 267/1942),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_C643ABF24267,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471412,AMMINISTRAZIONE STRAORDINARIA PRODI BIS (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_DBC5C3EBB406,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471413,AMMINISTRAZIONE STRAORDINARIA L.166/2004 MARZANO (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_41CC5DE524B5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471414,ACCORDI DI RISTRUTTURAZIONE (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_7C5C5A790C35,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471415,CONCORDATO PREVENTIVO OMOLOGATO (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_8CF7E055CDE1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471416,LIQUIDAZIONE GIUDIZIALE (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_3800F5DA1F19,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471417,RISTRUTTURAZIONE DEI DEBITI (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_36CF535CAD25,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471418,CONCORDATO MINORE (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_783C8834473E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471419,LIQUIDAZIONE CONTROLLATA (CCI),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_1C3D62496DD9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471420,Conversione da fallimento in liquidazione coatta amministrativa (COLLEGIO),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_40B1E241FEAC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471421,Conversione da fallimento in amministrazione straordinaria (COLLEGIO),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_ED50DBC70E02,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471422,Conversione da amministrazione straordinaria in fallimento (COLLEGIO),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_A63DDB0999AA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471423,Concordato Semplificato,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_AA20C3AF48B9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471424,Concordato Semplificato CCI,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_8654D97D7F59,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471425,Piano di Ristrutturazione Omologato CCI,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_3051B3ED0C06,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471430,"Procedimento di riabilitazione civile del fallito (art. 142 e ss., R.D. n. 267/1942)",Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_899FA9FCB264,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471440,Reclamo avverso la chiusura del fallimento (artt. 118 e 119 L.F.),Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_94C52134FF74,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,471999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di fallimento e procedure concorsuali,Volontaria giurisdizione,Fallimento e procedure concorsuali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_E10A85038E6C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,472001,Apposizione sigilli,Volontaria giurisdizione,Fallimento,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_5EEFDD7B08CF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473450,PROCEDIMENTO UNITARIO,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_430CF66CF763,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473451,Ricorso per liquidazione giudiziale,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_E53DD89A69FC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473452,Ricorso fissazione termine per deposito proposta cp o accordi,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_334C6C377AF9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473453,Ricorso per ammissione concordato preventivo,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_B8E304DA610C,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473454,Ricorso per omologa accordi di ristrutturazione,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_5B7B53C0E17B,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473455,Ricorso per la dichiarazione stato insolvenza (lca),Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_3C02FD9115A8,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473456,Ricorso per la dichiarazione stato insolvenza (asp),Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_B3540F620D13,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473457,Ricorso per la dichiarazione stato insolvenza (asm),Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_B67FE8147F82,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473458,Ricorso ristrutturazione debiti del consumatore,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_1918283B2594,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473459,Ricorso concordato minore,Volontaria giurisdizione,Ricorsi vari,"Procedimenti in materia di persone, minorenni e famiglie",notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_1C44AAC78EE9,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473460,Ricorso liquidazione controllata,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_CDBE4F98F325,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,473461,Ricorso per Omologazione Piano di Ristrutturazione,Volontaria giurisdizione,Ricorsi vari,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_5C80AFA8D700,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481310,Nomina di liquidatore - Sez. Spec. Impresa,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_86698A07E4E2,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481311,Convocazione di assemblea ex art. 2367 c.c.,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_CDD2F0940158,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481312,"Nomina di esperto (artt. 2343, 2440, 2498, 2501 quinquies,2504 novies c.c., etc)",Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_98E8E57A269E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481313,Denunzia ex art. 2409 c.c.,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_7B59713A77A1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle az,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_BB4D56B6DE8E,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481320,Riduzione del capitale per perdite (art. 2446 c.c.),Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_DD7B172ECBFC,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481401,Misure protettive,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_F05E0593FBE8,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481402,"Nomina esperto ex art. 17, lett. a",Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_E0E283B41305,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481403,Liquidazione compensi OCRI,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_B396D6ACFF98,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481421,Approvazione della revoca dei sindaci (art. 2400),Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_27678B807ECA,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481422,"Procedure ex artt. 2437quat,2445,2482,2447quat,2487ter,2500nov,2503 c.c.",Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_15047761285A,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481423,Decreto di accertamento dello scioglimento della società (art. 2485 c.c.),Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_B081F85ED9C1,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,481999,Altre materie soggette al procedimento camerale - Sez. Spec. Impresa,Volontaria giurisdizione,Sezione specializzata delle imprese,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_2254D83A1638,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,490999,Altri procedimenti camerali,Volontaria giurisdizione,Altri procedimenti camerali,Volontaria giurisdizione,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,admin,GP_TERM_8521E5A8D7C7,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,510001,Espropriazione mobiliare presso il debitore (post L. 80/2005),Esecuzione mobiliare,,"Esecuzione forzata mobiliare ex artt. 513-542 c.p.c. (testo riformato L. 80/2005, L. 52/2006, Cartabia 2022)",deposito,Iscrizione a ruolo del pignoramento,15,,,consegna verbale al creditore dall'UNEP,decadenziale,art. 518 c. 6 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_26B60D18FD2D,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510001,Espropriazione mobiliare presso il debitore (post L. 80/2005),Esecuzione mobiliare,,"Esecuzione forzata mobiliare ex artt. 513-542 c.p.c. (testo riformato L. 80/2005, L. 52/2006, Cartabia 2022)",notifica,Validità del precetto,90,,,notifica precetto,decadenziale,art. 481 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_43E20020BB17,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510001,Espropriazione mobiliare presso il debitore (post L. 80/2005),Esecuzione mobiliare,,"Esecuzione forzata mobiliare ex artt. 513-542 c.p.c. (testo riformato L. 80/2005, L. 52/2006, Cartabia 2022)",generico_da_classificare,Istanza di vendita o assegnazione,45,,,pignoramento,perentorio,art. 497 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_AD92D021072D,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,notifica,Dichiarazione del terzo,10,,,notifica atto pignoramento,perentorio,art. 543 c. 4 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_C3C716208C06,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,notifica,Iscrizione ruolo dopo notifica al terzo,30,,,consegna ai destinatari,decadenziale,art. 543 c. 5 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_2AB819D1AE7E,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,notifica,Validità del precetto,90,,,notifica precetto,decadenziale,art. 481 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_EC7FAA5CEAEF,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,notifica,DICHIARAZIONE DEL TERZO ex art. 547,10,,,notifica atto pignoramento,perentorio,art. 547 c.p.c.,MASSIMA,calcolabile_giorni,True,forward,civil,GP_TERM_0757B86C2972,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,deposito,Iscrizione a ruolo dell'esecuzione,30,,,consegna ai destinatari (creditore - debitore - terzo),DECADENZIALE,art. 543 c. 5 c.p.c.,MASSIMA - decadenza preclude esecuzione,calcolabile_giorni,True,forward,civil,GP_TERM_0FE3B9B5570F,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,notifica,Termine min tra notifica al terzo e udienza,10,,,,minimo legale,art. 543 c. 2 n. 3 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_0B5D0B66E7B8,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,notifica,Decadenza precetto per inerzia,90,,,notifica precetto,decadenziale,art. 481 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_07D5EF386BF8,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),Esecuzione forzata - presso terzi,"Pignoramento di crediti del debitore verso terzi (stipendio, pensione, conto corrente, crediti commerciali)",Esecuzione forzata presso terzi ex artt. 543-554 c.p.c.,prescrizione_decadenza,Prescrizione titolo esecutivo (actio iudicati),3650,,,passaggio in giudicato sentenza,prescrizione,art. 2953 c.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_2B2E0323E6C2,Importabile come template giorni se evento generatore e' valorizzato.
pct\data\legal_knowledge_base.full.json,510012,Espropriazione Mobiliare presso il debitore (CARTABIA),Esecuzioni mobiliari / obblighi,Espropriazione mobiliare,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_18EF036606AF,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,510100,Deposito verbale di pagamento a mani dell'Ufficiale Giudiziario,Esecuzioni mobiliari / obblighi,Espropriazione mobiliare,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_7BF922FFDC8F,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,511010,"Istanza di rifissazione dello sfratto ex art. 6, L. n. 431/1998",Esecuzioni mobiliari / obblighi,Esecuzione per consegna o rilascio,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_063B1A0DB3FD,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,511011,"Istanza di decadenza da sospensione dello sfratto ex art. 6, L. n. 431/1998",Esecuzioni mobiliari / obblighi,Esecuzione per consegna o rilascio,Esecuzione forzata,notifica,Termini processuali del procedimento,,,,"Da verificare secondo rito, provvedimento o notifica",,,,manual_review,False,forward,civil,GP_TERM_DBBD8FE31ED5,Richiede verifica professionale prima di calcolo automatico.
pct\data\legal_knowledge_base.full.json,511012,Esecuzione ex artt. 605-611 c.p.c. (consegna o rilascio),Esecuzione in forma specifica - obblighi di consegna/rilascio,,Procedura ex artt. 605-611 c.p.c.,notifica,Preavviso,10,,,notifica preavviso,minimo legale,art. 608 c.p.c.,,calcolabile_giorni,True,forward,civil,GP_TERM_185E8A627D03,Importabile come template giorni se evento generatore e' valorizzato.
